69,41.54,53.70,#,#,#,#,#,#,#,184.19,0.32,24.19,26.16,6.86,1.63,7.35,0.00,-0.06,0.05,24.72,0,1000.00,*2E
70,42.12,53.70,#,#,#,#,#,#,#,184.30,0.32,24.19,26.19,7.42,1.90,7.36,0.96,0.03,0.84,24.72,0,1000.00,*93
71,42.71,53.70,#,#,#,#,#,#,#,184.43,0.32,24.20,26.26,6.53,2.36,6.50,-0.06,0.16,-0.44,24.77,0,1000.00,*5A
72,43.29,53.70,#,#,#,#,#,#,#,184.33,0.31,24.19,26.29,7.18,1.13,7.16,-1.18,-0.27,-0.89,24.81,0,1000.00,*15
73,43.87,53.00,#,#,#,#,#,#,#,184.19,0.32,24.18,26.26,6.92,1.83,7.29,-0.03,0.05,0.12,24.77,0,1000.00,*A8
74,44.45,53.70,#,#,#,#,#,#,#,184.07,0.32,24.19,26.29,7.15,1.11,7.48,0.94,0.19,1.28,24.72,0,1000.00,*D8
75,45.04,53.70,#,#,#,#,#,#,#,184.18,0.32,24.19,26.36,7.69,0.11,7.24,-0.36,0.03,0.47,24.67,0,1000.00,*16
76,45.62,53.70,#,#,#,#,#,#,#,184.29,0.32,24.18,26.41,7.16,1.74,6.97,-1.07,-0.16,-1.01,24.72,0,1000.00,*D5
77,46.20,53.70,#,#,#,#,#,#,#,184.44,0.32,24.18,26.36,7.47,0.97,7.95,0.20,-0.11,0.03,24.77,0,1000.00,*9C
78,46.78,53.00,#,#,#,#,#,#,#,184.08,0.32,24.18,26.39,6.95,2.08,7.01,0.87,0.27,0.59,24.77,0,1000.00,*EB
79,47.37,53.70,#,#,#,#,#,#,#,184.34,0.32,24.18,26.46,7.60,1.30,7.71,-0.37,0.18,-0.69,24.72,0,1000.00,*EE
80,47.95,53.70,#,#,#,#,#,#,#,184.32,0.32,24.18,26.48,7.44,1.32,7.42,-1.27,-0.33,-1.04,24.72,0,1000.00,*C3
81,48.53,53.00,#,#,#,#,#,#,#,184.38,0.32,24.18,26.43,7.23,0.92,7.38,-0.28,-0.21,-0.44,24.72,0,1000.00,*2D
82,49.11,53.70,#,#,#,#,#,#,#,184.43,0.32,24.18,26.43,7.41,1.09,7.59,0.99,0.62,1.49,24.77,0,1000.00,*72
83,49.70,53.00,#,#,#,#,#,#,#,184.16,0.32,24.18,26.51,7.05,1.19,7.02,0.69,0.32,0.72,24.67,0,1000.00,*67
84,50.28,53.70,#,#,#,#,#,#,#,184.35,0.32,24.18,26.57,7.41,1.39,7.40,-0.92,-0.54,-0.67,24.72,0,1000.00,*C6
85,50.86,53.00,#,#,#,#,#,#,#,184.19,0.32,24.18,26.56,7.32,1.47,7.44,-0.68,0.04,-0.74,24.67,0,1000.00,*7E
86,51.45,53.00,#,#,#,#,#,#,#,184.42,0.31,24.17,26.52,6.69,1.74,7.09,0.35,0.24,0.60,24.67,0,1000.00,*2F
87,52.03,53.00,#,#,#,#,#,#,#,184.33,0.32,24.17,26.57,7.71,-0.31,7.31,-0.45,0.03,-0.09,24.77,0,1000.00,*B2
