0,0.33,31.30,#,#,#,#,#,#,#,#,#,#,-9.79,-5.15,-2.84,0.26,0.23,-0.45,22.41,0,1000.00,*D7
2280,1332.19,55.10,#,#,#,#,#,#,#,184.84,0.32,25.22,26.84,-4.43,-7.59,4.31,-0.09,0.03,-0.02,25.38,0,1000.00,*60
2281,1332.77,55.10,#,#,#,#,#,#,#,184.78,0.32,25.22,26.84,-4.50,-7.48,4.29,-0.06,0.04,-0.03,25.38,0,1000.00,*17
2282,1333.35,54.40,#,#,#,#,#,#,#,184.67,0.32,25.22,26.84,-4.38,-7.70,4.30,-0.05,0.00,-0.02,25.38,0,1000.00,*76
2283,1333.94,54.40,#,#,#,#,#,#,#,184.84,0.32,25.22,26.84,-4.33,-7.72,4.26,-0.07,-0.01,-0.03,25.42,0,1000.00,*5F
2284,1334.52,55.10,#,#,#,#,#,#,#,184.83,0.32,25.22,26.84,-4.26,-7.72,4.35,-0.07,0.03,-0.06,25.47,0,1000.00,*A0
2285,1335.11,54.40,#,#,#,#,#,#,#,184.77,0.32,25.21,26.85,-4.27,-7.60,4.27,-0.05,0.01,-0.00,25.47,0,1000.00,*BD
2286,1335.69,55.10,#,#,#,#,#,#,#,184.65,0.31,25.21,26.84,-4.04,-7.73,4.62,-0.02,-0.13,0.06,25.42,0,1000.00,*FF
2287,1336.28,55.10,#,#,#,#,#,#,#,185.01,0.32,25.21,26.85,-4.18,-7.45,4.66,-0.07,-0.07,0.05,25.47,0,1000.00,*7A
2288,1336.86,55.10,#,#,#,#,#,#,#,184.72,0.32,25.22,26.85,-4.42,-7.00,5.93,-0.00,-0.52,0.17,25.42,0,1000.00,*4D
2289,1337.44,54.40,#,#,#,#,#,#,#,184.97,0.32,25.21,26.85,-4.17,-7.36,6.32,-0.46,-0.55,0.03,25.42,0,1000.00,*90
2290,1338.03,54.40,#,#,#,#,#,#,#,185.04,0.32,25.21,26.85,-3.12,-7.59,4.58,-0.05,0.10,-0.08,25.38,0,1000.00,*27
2291,1338.61,55.10,#,#,#,#,#,#,#,185.04,0.32,25.21,26.86,-4.17,-6.57,4.70,0.34,0.34,-0.15,25.38,0,1000.00,*A6
2292,1339.20,54.40,#,#,#,#,#,#,#,184.94,0.32,25.21,26.86,-3.89,-7.06,5.08,-0.20,0.03,-0.13,25.47,0,1000.00,*E7
2293,1339.78,55.10,#,#,#,#,#,#,#,184.93,0.32,25.21,26.87,-3.68,-7.51,4.88,-0.04,0.17,-0.12,25.28,0,1000.00,*DD
2294,1340.36,54.40,#,#,#,#,#,#,#,184.75,0.32,25.20,26.87,-3.58,-7.71,4.98,-0.05,0.17,-0.09,25.38,0,1000.00,*52
2295,1340.96,54.40,#,#,#,#,#,#,#,184.88,0.31,25.20,26.89,-3.56,-7.52,5.28,-0.03,0.01,-0.10,25.38,0,1000.00,*E9
2296,1341.54,55.10,#,#,#,#,#,#,#,184.83,0.32,25.20,26.89,-3.51,-7.47,5.29,-0.10,-0.01,0.03,25.28,0,1000.00,*69
2297,1342.12,54.40,#,#,#,#,#,#,#,184.78,0.32,25.20,26.87,-2.89,-7.52,4.70,-0.40,-0.75,-0.04,25.38,0,1000.00,*DB
2298,1342.71,54.40,#,#,#,#,#,#,#,184.69,0.31,25.20,26.87,-2.33,-9.01,5.77,-0.90,0.83,0.63,25.47,0,1000.00,*CF
2299,1343.29,55.10,#,#,#,#,#,#,#,184.68,0.32,25.20,26.89,-5.58,-6.86,3.30,0.69,-0.93,0.24,25.52,0,1000.00,*76
2300,1343.87,54.40,#,#,#,#,#,#,#,184.73,0.32,25.20,26.91,-1.11,-8.29,7.85,-0.46,-1.36,0.37,25.47,0,1000.00,*2A
2301,1344.46,54.40,#,#,#,#,#,#,#,184.32,0.31,25.20,26.89,-1.29,-6.80,6.81,-0.27,0.92,-0.04,25.57,0,1000.00,*D0
2302,1345.04,54.40,#,#,#,#,#,#,#,184.56,0.32,25.20,26.91,-2.58,-7.43,6.03,-0.12,0.07,-0.05,25.42,0,1000.00,*53
2303,1345.62,55.10,#,#,#,#,#,#,#,184.46,0.32,25.20,26.94,-3.06,-7.15,5.78,-0.27,-0.60,0.60,25.42,0,1000.00,*5E
2304,1346.21,54.40,#,#,#,#,#,#,#,184.47,0.31,25.20,26.97,-3.43,-6.71,7.08,0.15,0.51,-0.54,25.47,0,1000.00,*C0
2305,1346.79,55.10,#,#,#,#,#,#,#,184.70,0.32,25.20,26.98,-2.87,-7.30,6.46,0.06,0.20,-0.28,25.33,0,1000.00,*87
2306,1347.38,55.10,#,#,#,#,#,#,#,184.64,0.32,25.20,26.97,-3.15,-7.08,6.37,-0.11,-0.05,0.04,25.38,0,1000.00,*3C
2307,1347.96,54.40,#,#,#,#,#,#,#,184.64,0.32,25.20,26.98,-3.15,-7.02,5.99,-0.08,0.08,-0.04,25.42,0,1000.00,*79
2308,1348.54,55.10,#,#,#,#,#,#,#,184.71,0.32,25.20,26.99,-4.66,-6.14,4.95,0.03,0.38,0.16,25.52,0,1000.00,*BA
2309,1349.14,54.40,#,#,#,#,#,#,#,184.56,0.31,25.20,27.00,-5.11,-7.09,4.59,0.04,-0.09,0.00,25.47,0,1000.00,*62
2310,1349.72,55.10,#,#,#,#,#,#,#,184.68,0.32,25.20,26.98,-5.46,-7.12,4.36,-0.10,0.29,0.07,25.42,0,1000.00,*34
2311,1350.30,54.40,#,#,#,#,#,#,#,184.40,0.32,25.19,26.97,-4.70,-6.62,5.36,0.07,-0.19,0.03,25.47,0,1000.00,*A1
2312,1350.89,55.10,#,#,#,#,#,#,#,184.44,0.32,25.19,26.93,-4.80,-6.68,5.43,0.00,-0.13,0.03,25.33,0,1000.00,*B2
2313,1351.47,54.40,#,#,#,#,#,#,#,184.82,0.32,25.19,26.90,-4.90,-6.67,5.57,-0.02,-0.02,-0.02,25.42,0,1000.00,*BD
2314,1352.06,54.40,#,#,#,#,#,#,#,184.89,0.32,25.18,26.87,-4.75,-6.57,5.56,-0.06,0.00,0.01,25.47,0,1000.00,*83
2315,1352.64,54.40,#,#,#,#,#,#,#,184.78,0.32,25.19,26.86,-4.65,-6.67,5.43,-0.05,-0.00,-0.02,25.47,0,1000.00,*DB
2316,1353.22,54.40,#,#,#,#,#,#,#,184.66,0.32,25.18,26.84,-4.53,-6.78,5.55,-0.06,0.03,-0.04,25.33,0,1000.00,*52
2317,1353.81,54.40,#,#,#,#,#,#,#,184.78,0.32,25.19,26.83,-4.49,-6.46,5.54,0.03,0.00,-0.22,25.28,0,1000.00,*F2
2318,1354.39,54.40,#,#,#,#,#,#,#,184.69,0.32,25.19,26.80,-3.11,-7.13,6.21,-0.08,-0.45,-0.18,25.42,0,1000.00,*6F
2319,1354.97,55.10,#,#,#,#,#,#,#,184.67,0.32,25.18,26.79,-2.64,-7.99,3.61,0.57,-0.00,0.46,25.42,0,1000.00,*C1
2320,1355.56,54.40,#,#,#,#,#,#,#,184.90,0.32,25.18,26.79,-2.89,-7.49,5.66,-0.64,-0.84,0.39,25.28,0,1000.00,*EB
2321,1356.14,54.40,#,#,#,#,#,#,#,184.46,0.32,25.18,26.81,-3.07,-7.44,6.33,-0.26,-0.28,0.04,25.24,0,1000.00,*A8
2322,1356.72,55.10,#,#,#,#,#,#,#,184.49,0.32,25.18,26.81,-3.04,-8.20,4.24,-0.28,0.29,-0.18,25.38,0,1000.00,*A6
2323,1357.31,54.40,#,#,#,#,#,#,#,184.62,0.31,25.18,26.83,-4.54,-8.56,3.56,-0.08,-0.00,0.26,25.47,0,1000.00,*A8
2324,1357.89,54.40,#,#,#,#,#,#,#,184.88,0.32,25.18,26.81,-3.86,-9.02,5.12,-0.71,-0.56,0.72,25.28,0,1000.00,*CF
2325,1358.48,55.10,#,#,#,#,#,#,#,184.90,0.32,25.18,26.83,-3.98,-7.29,5.22,0.00,-0.01,0.29,25.47,0,1000.00,*41
2326,1359.06,54.40,#,#,#,#,#,#,#,184.98,0.32,25.18,26.83,-2.69,-8.59,8.81,0.90,-1.50,-0.88,25.38,0,1000.00,*5B
2327,1359.65,54.40,#,#,#,#,#,#,#,185.02,0.32,25.17,26.78,4.33,-3.80,7.79,0.56,-0.34,0.33,25.33,0,1000.00,*91
2328,1360.23,54.40,#,#,#,#,#,#,#,184.99,0.32,25.17,26.77,3.96,-3.35,8.40,-0.03,-0.14,0.58,25.24,0,1000.00,*67
2329,1360.81,54.40,#,#,#,#,#,#,#,185.06,0.32,25.18,26.87,4.00,-3.34,8.44,0.29,-0.24,0.02,25.33,0,1000.00,*7F
2330,1361.40,54.40,#,#,#,#,#,#,#,185.25,0.32,25.18,27.00,5.87,-4.55,9.49,-0.09,0.25,0.29,25.38,0,1000.00,*9B
2331,1361.98,54.40,#,#,#,#,#,#,#,185.19,0.32,25.19,27.13,3.64,-4.31,8.56,-0.81,0.42,-0.21,25.33,0,1000.00,*AA
2332,1362.57,54.40,#,#,#,#,#,#,#,185.38,0.31,25.20,27.25,3.38,-4.07,8.32,1.08,0.17,-0.13,25.33,0,1000.00,*56
2333,1363.16,54.40,#,#,#,#,#,#,#,185.26,0.32,25.19,27.34,4.24,-3.89,8.83,-0.00,0.07,0.03,25.38,0,1000.00,*CD
2334,1363.74,54.40,#,#,#,#,#,#,#,185.17,0.32,25.19,27.39,3.47,-4.01,8.94,-0.12,-0.03,-0.07,25.33,0,1000.00,*76
2335,1364.32,54.40,#,#,#,#,#,#,#,185.38,0.32,25.20,27.44,3.57,-3.79,8.86,-0.04,-0.05,-0.04,25.42,0,1000.00,*4C
2336,1364.91,55.10,#,#,#,#,#,#,#,185.44,0.32,25.20,27.50,3.72,-3.59,8.67,-0.02,0.02,0.02,25.38,0,1000.00,*91
2337,1365.49,54.40,#,#,#,#,#,#,#,185.29,0.32,25.20,27.53,3.40,-3.40,8.78,-0.03,0.11,-0.03,25.38,0,1000.00,*A2
2338,1366.08,55.10,#,#,#,#,#,#,#,185.48,0.32,25.21,27.58,2.81,-3.29,8.95,0.05,0.10,0.07,25.42,0,1000.00,*11
2339,1366.66,54.40,#,#,#,#,#,#,#,185.22,0.32,25.21,27.63,3.99,-3.85,9.60,-0.58,-0.26,0.07,25.33,0,1000.00,*4E
2340,1367.24,54.40,#,#,#,#,#,#,#,185.04,0.32,25.21,27.66,3.62,-3.34,9.40,-0.17,0.19,-0.23,25.38,0,1000.00,*B0
2341,1367.83,54.40,#,#,#,#,#,#,#,185.19,0.32,25.21,27.70,3.41,-3.24,9.17,-0.05,0.07,-0.00,25.33,0,1000.00,*65
2342,1368.41,54.40,#,#,#,#,#,#,#,185.17,0.32,25.21,27.74,3.33,-2.99,9.43,-0.07,-0.09,0.10,25.38,0,1000.00,*9C
2343,1369.00,54.40,#,#,#,#,#,#,#,185.00,0.32,25.22,27.78,3.73,-3.23,9.05,-0.06,0.05,0.04,25.28,0,1000.00,*42
2344,1369.58,55.10,#,#,#,#,#,#,#,185.10,0.32,25.22,27.81,3.39,-2.75,9.46,-0.10,0.13,-0.11,25.38,0,1000.00,*E5
2345,1370.16,54.40,#,#,#,#,#,#,#,185.09,0.32,25.22,27.85,3.11,-3.30,9.04,-0.25,0.08,-0.05,25.38,0,1000.00,*60
2346,1370.75,54.40,#,#,#,#,#,#,#,185.18,0.31,25.23,27.87,2.85,-3.98,9.03,-0.08,0.10,-0.05,25.28,0,1000.00,*42
2347,1371.33,54.40,#,#,#,#,#,#,#,185.19,0.32,25.23,27.88,2.62,-4.29,8.82,-0.15,0.06,-0.10,25.28,0,1000.00,*24
2348,1371.92,55.10,#,#,#,#,#,#,#,185.01,0.32,25.23,27.90,2.70,-4.16,8.78,-0.06,0.01,-0.02,25.33,0,1000.00,*99
2349,1372.50,55.10,#,#,#,#,#,#,#,185.04,0.32,25.23,27.93,2.66,-4.15,9.08,-0.02,0.03,0.02,25.33,0,1000.00,*3C
2350,1373.09,54.40,#,#,#,#,#,#,#,184.94,0.32,25.23,27.95,2.72,-4.24,9.05,-0.11,0.00,-0.00,25.42,0,1000.00,*77
2351,1373.67,54.40,#,#,#,#,#,#,#,185.05,0.32,25.23,27.96,2.61,-3.83,8.95,-0.03,0.06,-0.12,25.33,0,1000.00,*7A
2352,1374.25,55.10,#,#,#,#,#,#,#,185.20,0.32,25.23,27.97,3.01,-2.95,9.19,-0.02,0.03,-0.06,25.42,0,1000.00,*58
2353,1374.84,54.40,#,#,#,#,#,#,#,185.02,0.32,25.23,27.97,3.16,-2.78,9.10,-0.11,0.07,-0.24,25.42,0,1000.00,*13
2354,1375.42,55.10,#,#,#,#,#,#,#,185.30,0.32,25.24,27.97,2.98,-2.34,9.78,0.00,0.07,0.26,25.38,0,1000.00,*86
2355,1376.00,54.40,#,#,#,#,#,#,#,185.03,0.32,25.24,28.00,2.17,-2.34,9.28,0.06,0.06,0.36,25.42,0,1000.00,*8E
2356,1376.59,55.10,#,#,#,#,#,#,#,185.06,0.32,25.24,28.00,1.62,-2.56,9.74,-0.23,-0.11,0.30,25.38,0,1000.00,*A0
2357,1377.17,55.10,#,#,#,#,#,#,#,185.14,0.32,25.24,28.02,1.74,-2.73,9.65,-0.08,-0.18,-0.02,25.33,0,1000.00,*61
2358,1377.75,54.40,#,#,#,#,#,#,#,184.92,0.32,25.24,28.06,2.08,-2.73,9.67,-0.07,0.01,-0.01,25.38,0,1000.00,*C3
2359,1378.34,55.10,#,#,#,#,#,#,#,184.97,0.32,25.24,28.07,2.39,-3.23,9.71,-0.12,0.06,-0.24,25.38,0,1000.00,*EC
2360,1378.92,54.40,#,#,#,#,#,#,#,185.03,0.32,25.24,28.09,3.04,-2.04,9.15,-0.27,-0.17,0.05,25.28,0,1000.00,*48
2361,1379.50,54.40,#,#,#,#,#,#,#,185.38,0.32,25.24,28.11,3.03,-4.08,8.74,-0.29,0.12,0.10,25.28,0,1000.00,*CD
2362,1380.09,54.40,#,#,#,#,#,#,#,185.29,0.32,25.25,28.12,2.70,-5.46,8.45,-0.20,-0.14,0.13,25.33,0,1000.00,*73
2363,1380.67,55.10,#,#,#,#,#,#,#,185.24,0.32,25.26,28.15,3.09,-5.28,7.84,0.13,-0.15,0.24,25.42,0,1000.00,*6E
2364,1381.26,54.40,#,#,#,#,#,#,#,185.22,0.32,25.26,28.15,2.36,-3.53,9.55,0.28,-0.15,0.63,25.42,0,1000.00,*46
2365,1381.84,54.40,#,#,#,#,#,#,#,185.54,0.32,25.25,28.15,2.47,-2.92,10.13,-0.00,-0.03,0.22,25.33,0,1000.00,*3D
2366,1382.42,54.40,#,#,#,#,#,#,#,185.18,0.32,25.26,28.13,2.97,-3.05,8.46,-0.02,-0.19,0.38,25.28,0,1000.00,*49
2367,1383.00,54.40,#,#,#,#,#,#,#,185.22,0.32,25.26,28.11,2.39,-5.06,8.79,-0.11,-0.04,0.52,25.33,0,1000.00,*41
2368,1383.59,54.40,#,#,#,#,#,#,#,185.32,0.32,25.26,28.10,2.46,-4.84,8.85,-0.03,-0.21,0.44,25.38,0,1000.00,*6C
2369,1384.18,54.40,#,#,#,#,#,#,#,185.14,0.31,25.26,28.10,2.66,-5.06,7.88,0.28,-0.06,0.44,25.42,0,1000.00,*CC
2370,1384.76,54.40,#,#,#,#,#,#,#,185.32,0.32,25.26,28.09,2.62,-3.90,8.61,-0.05,-0.11,0.08,25.38,0,1000.00,*68
2371,1385.35,54.40,#,#,#,#,#,#,#,185.41,0.32,25.27,28.09,2.91,-5.61,8.70,-0.15,0.47,-0.24,25.47,0,1000.00,*96
2372,1385.93,55.10,#,#,#,#,#,#,#,185.17,0.32,25.26,28.07,2.28,-4.69,8.84,-0.11,0.08,-0.18,25.33,0,1000.00,*19
2373,1386.52,54.40,#,#,#,#,#,#,#,185.12,0.32,25.27,28.07,1.73,-4.64,8.76,0.07,-0.06,-0.23,25.24,0,1000.00,*1E
2374,1387.10,54.40,#,#,#,#,#,#,#,185.35,0.32,25.27,28.06,3.71,-3.41,8.62,-0.19,0.03,-0.44,25.42,0,1000.00,*FF
2375,1387.68,54.40,#,#,#,#,#,#,#,185.23,0.32,25.27,28.05,3.17,-3.36,9.22,-0.05,0.17,0.00,25.33,0,1000.00,*A6
2376,1388.27,55.10,#,#,#,#,#,#,#,185.38,0.32,25.27,28.05,3.37,-3.36,8.94,-0.05,0.09,-0.13,25.42,0,1000.00,*31
2377,1388.85,55.10,#,#,#,#,#,#,#,185.24,0.32,25.28,28.03,3.64,-3.59,8.77,-0.06,0.00,-0.02,25.38,0,1000.00,*E5
2378,1389.44,54.40,#,#,#,#,#,#,#,185.27,0.31,25.28,28.03,3.61,-3.68,8.85,-0.03,0.03,-0.02,25.47,0,1000.00,*9A
2379,1390.02,54.40,#,#,#,#,#,#,#,185.35,0.32,25.27,28.02,3.45,-3.89,8.79,-0.03,0.06,0.00,25.38,0,1000.00,*DE
2380,1390.61,54.40,#,#,#,#,#,#,#,185.03,0.32,25.28,28.02,3.62,-3.64,8.91,-0.08,0.00,-0.01,25.33,0,1000.00,*55
2381,1391.19,54.40,#,#,#,#,#,#,#,185.20,0.32,25.28,28.02,3.71,-3.68,8.62,-0.04,0.01,-0.08,25.47,0,1000.00,*6D
2382,1391.77,54.40,#,#,#,#,#,#,#,185.27,0.32,25.28,28.01,3.74,-3.66,9.02,-0.11,0.06,-0.07,25.42,0,1000.00,*B9
2383,1392.36,54.40,#,#,#,#,#,#,#,185.33,0.32,25.29,28.00,3.67,-3.56,8.61,-0.05,0.01,-0.07,25.38,0,1000.00,*E2
2384,1392.94,55.10,#,#,#,#,#,#,#,185.31,0.32,25.29,28.00,3.54,-3.78,8.52,-0.07,0.13,-0.16,25.47,0,1000.00,*41
2385,1393.52,54.40,#,#,#,#,#,#,#,185.18,0.32,25.29,27.98,3.39,-2.75,9.57,0.06,0.28,-0.07,25.42,0,1000.00,*FD
2386,1394.11,55.10,#,#,#,#,#,#,#,185.25,0.32,25.29,27.98,1.60,-2.64,8.74,-0.32,-0.43,0.09,25.33,0,1000.00,*8F
2387,1394.69,55.10,#,#,#,#,#,#,#,185.17,0.32,25.30,27.98,2.91,-4.00,8.71,0.14,-0.07,0.65,25.38,0,1000.00,*DD
2388,1395.27,55.10,#,#,#,#,#,#,#,185.31,0.32,25.29,27.98,2.59,-3.34,9.60,-0.02,-0.21,-0.17,25.47,0,1000.00,*23
2389,1395.86,55.10,#,#,#,#,#,#,#,185.17,0.32,25.30,27.98,4.20,-1.68,9.67,-0.33,0.42,-0.74,25.38,0,1000.00,*84
2390,1396.44,54.40,#,#,#,#,#,#,#,185.02,0.32,25.30,28.00,2.78,-3.14,8.43,-0.32,0.08,-0.24,25.38,0,1000.00,*3A
2391,1397.02,54.40,#,#,#,#,#,#,#,185.16,0.32,25.30,28.00,2.77,-3.15,9.28,-0.04,0.05,-0.71,25.33,0,1000.00,*84
2392,1397.61,55.10,#,#,#,#,#,#,#,184.96,0.31,25.30,28.02,3.99,-4.05,9.46,-0.61,0.31,-0.35,25.33,0,1000.00,*4C
2393,1398.19,54.40,#,#,#,#,#,#,#,184.85,0.32,25.31,28.02,2.04,-4.83,9.44,-0.44,0.17,-0.27,25.38,0,1000.00,*3F
2394,1398.78,54.40,#,#,#,#,#,#,#,185.08,0.32,25.31,28.02,2.91,-4.60,8.65,0.10,-0.04,-0.05,25.42,0,1000.00,*46
2395,1399.36,55.10,#,#,#,#,#,#,#,185.13,0.32,25.31,28.02,3.99,-4.97,7.54,0.04,-0.08,-0.05,25.38,0,1000.00,*F5
2396,1399.95,55.10,#,#,#,#,#,#,#,185.14,0.32,25.30,28.01,3.71,-5.01,7.84,-0.08,0.32,-0.26,25.47,0,1000.00,*DD
2397,1400.53,54.40,#,#,#,#,#,#,#,184.95,0.32,25.30,27.99,3.19,-5.26,7.68,-0.24,0.05,-0.24,25.33,0,1000.00,*F2
2398,1401.11,54.40,#,#,#,#,#,#,#,185.10,0.32,25.31,27.96,3.78,-6.05,7.82,0.00,0.21,0.11,25.42,0,1000.00,*E5
2399,1401.70,54.40,#,#,#,#,#,#,#,185.05,0.32,25.31,27.93,3.62,-5.57,7.33,-0.03,0.00,0.14,25.38,0,1000.00,*B6
2400,1402.28,55.10,#,#,#,#,#,#,#,185.26,0.32,25.31,27.90,3.71,-5.45,7.40,-0.06,0.09,-0.25,25.28,0,1000.00,*C2
2401,1402.87,54.40,#,#,#,#,#,#,#,185.06,0.32,25.31,27.86,3.72,-6.11,5.90,-0.41,-0.37,-0.13,25.38,0,1000.00,*75
2402,1403.45,55.10,#,#,#,#,#,#,#,185.34,0.32,25.32,27.84,5.33,-7.01,4.80,0.01,0.05,-0.07,25.42,0,1000.00,*93
2403,1404.03,55.10,#,#,#,#,#,#,#,185.29,0.32,25.33,27.81,5.44,-6.78,4.56,-0.13,-0.03,0.03,25.38,0,1000.00,*47
2404,1404.62,54.40,#,#,#,#,#,#,#,185.13,0.32,25.33,27.76,5.21,-7.48,5.00,-0.08,0.41,-0.53,25.42,0,1000.00,*DE
2405,1405.20,54.40,#,#,#,#,#,#,#,185.05,0.32,25.34,27.70,6.27,-5.85,5.59,0.06,0.02,0.25,25.33,0,1000.00,*55
2406,1405.79,55.10,#,#,#,#,#,#,#,185.20,0.31,25.34,27.64,5.41,-5.72,5.68,-0.11,0.04,-0.04,25.38,0,1000.00,*9C
2407,1406.38,55.10,#,#,#,#,#,#,#,185.19,0.32,25.34,27.59,4.71,-5.84,6.73,0.01,0.06,0.07,25.38,0,1000.00,*FB
2408,1406.96,55.10,#,#,#,#,#,#,#,185.35,0.32,25.34,27.54,3.98,-4.69,8.28,0.09,-0.00,0.18,25.38,0,1000.00,*90
2409,1407.54,54.40,#,#,#,#,#,#,#,185.08,0.32,25.35,27.51,3.44,-4.69,7.78,0.25,-0.26,0.35,25.33,0,1000.00,*9C
2410,1408.13,54.40,#,#,#,#,#,#,#,185.18,0.32,25.35,27.50,3.31,-3.50,9.68,0.06,0.25,-0.06,25.47,0,1000.00,*4A
2411,1408.71,55.10,#,#,#,#,#,#,#,185.22,0.32,25.35,27.50,2.72,-2.44,9.32,-0.05,0.09,-0.07,25.28,0,1000.00,*E2
2412,1409.30,54.40,#,#,#,#,#,#,#,185.21,0.32,25.35,27.50,2.07,-2.75,9.89,-0.01,0.07,0.02,25.42,0,1000.00,*38
2413,1409.88,54.40,#,#,#,#,#,#,#,185.02,0.32,25.35,27.53,1.70,-1.95,10.11,-0.22,0.10,0.17,25.42,0,1000.00,*B3
2414,1410.46,54.40,#,#,#,#,#,#,#,184.93,0.32,25.35,27.55,1.87,-2.71,9.66,-0.03,0.04,-0.11,25.38,0,1000.00,*29
2415,1411.05,54.40,#,#,#,#,#,#,#,185.04,0.31,25.35,27.58,1.93,-2.82,9.71,-0.08,0.03,-0.16,25.42,0,1000.00,*FD
2416,1411.63,54.40,#,#,#,#,#,#,#,184.95,0.32,25.35,27.61,1.95,-2.69,10.03,-0.06,0.06,-0.06,25.38,0,1000.00,*1E
2417,1412.22,55.10,#,#,#,#,#,#,#,184.96,0.32,25.35,27.63,1.60,-2.02,9.83,0.04,0.04,0.00,25.42,0,1000.00,*FE
2418,1412.80,55.10,#,#,#,#,#,#,#,185.00,0.32,25.35,27.66,1.50,-2.43,9.90,-0.40,0.02,-0.44,25.42,0,1000.00,*BA
2419,1413.38,54.40,#,#,#,#,#,#,#,184.98,0.32,25.36,27.68,2.50,-3.64,8.62,0.09,-0.07,0.05,25.33,0,1000.00,*E8
2420,1413.97,55.10,#,#,#,#,#,#,#,185.20,0.32,25.36,27.69,3.24,-2.61,9.22,-0.23,-0.07,-0.12,25.52,0,1000.00,*3E
2421,1414.55,55.10,#,#,#,#,#,#,#,185.05,0.32,25.36,27.70,2.68,-3.01,9.45,0.13,0.12,0.06,25.42,0,1000.00,*99
2422,1415.14,55.10,#,#,#,#,#,#,#,185.05,0.32,25.36,27.72,2.86,-2.30,9.54,-0.00,0.12,-0.21,25.38,0,1000.00,*CE
2423,1415.72,54.40,#,#,#,#,#,#,#,185.04,0.32,25.36,27.74,2.74,-2.54,9.89,-0.08,0.04,0.01,25.42,0,1000.00,*AA
2424,1416.30,55.10,#,#,#,#,#,#,#,185.20,0.32,25.36,27.74,2.60,-2.54,9.56,-0.05,0.07,-0.00,25.38,0,1000.00,*F1
2425,1416.89,55.10,#,#,#,#,#,#,#,185.02,0.32,25.36,27.74,2.62,-2.79,9.61,-0.06,0.06,-0.03,25.38,0,1000.00,*F3
2426,1417.47,55.10,#,#,#,#,#,#,#,185.10,0.32,25.36,27.75,2.36,-2.61,9.11,0.02,0.01,0.28,25.38,0,1000.00,*BD
2427,1418.05,55.10,#,#,#,#,#,#,#,185.14,0.32,25.37,27.74,2.44,-2.48,9.59,-0.12,0.01,0.04,25.38,0,1000.00,*38
2428,1418.64,54.40,#,#,#,#,#,#,#,184.94,0.32,25.36,27.74,2.57,-2.19,9.53,-0.09,0.02,-0.06,25.42,0,1000.00,*5D
2429,1419.22,54.40,#,#,#,#,#,#,#,185.15,0.32,25.37,27.74,2.41,-2.21,9.90,-0.07,0.06,-0.03,25.38,0,1000.00,*F5
2430,1419.81,54.40,#,#,#,#,#,#,#,185.19,0.32,25.37,27.74,2.42,-2.29,9.82,-0.07,0.05,-0.05,25.28,0,1000.00,*BC
2431,1420.39,55.10,#,#,#,#,#,#,#,185.23,0.32,25.37,27.74,2.50,-2.20,9.39,-0.09,0.12,-0.12,25.28,0,1000.00,*38
2432,1420.97,54.40,#,#,#,#,#,#,#,185.13,0.32,25.37,27.75,2.61,-2.88,9.74,-0.13,0.06,-0.18,25.33,0,1000.00,*AD
2433,1421.56,55.10,#,#,#,#,#,#,#,185.18,0.32,25.37,27.74,2.65,-2.47,9.53,-0.02,-0.01,0.07,25.38,0,1000.00,*DC
2434,1422.15,54.40,#,#,#,#,#,#,#,185.20,0.31,25.38,27.75,2.50,-2.64,9.57,-0.04,-0.00,0.17,25.42,0,1000.00,*AC
2435,1422.73,55.10,#,#,#,#,#,#,#,185.19,0.32,25.37,27.75,2.59,-2.71,9.71,-0.07,0.07,-0.05,25.42,0,1000.00,*EC
2436,1423.31,55.10,#,#,#,#,#,#,#,185.11,0.32,25.37,27.75,2.73,-2.35,9.48,-0.06,0.02,-0.01,25.28,0,1000.00,*E5
2437,1423.90,54.40,#,#,#,#,#,#,#,185.05,0.32,25.38,27.75,2.62,-2.49,9.46,-0.06,0.01,-0.00,25.38,0,1000.00,*B3
2438,1424.48,55.10,#,#,#,#,#,#,#,184.96,0.32,25.37,27.74,2.72,-2.41,9.33,-0.07,0.00,-0.00,25.38,0,1000.00,*75
2439,1425.07,54.40,#,#,#,#,#,#,#,185.19,0.32,25.38,27.74,2.54,-2.64,9.55,-0.09,0.06,-0.13,25.38,0,1000.00,*F4
2440,1425.65,54.40,#,#,#,#,#,#,#,185.35,0.32,25.37,27.74,2.73,-2.61,9.50,-0.12,0.09,-0.41,25.33,0,1000.00,*11
2441,1426.23,54.40,#,#,#,#,#,#,#,185.24,0.32,25.38,27.74,2.97,-2.50,9.68,-0.10,0.05,-0.14,25.38,0,1000.00,*8D
2442,1426.82,55.10,#,#,#,#,#,#,#,185.09,0.32,25.38,27.74,3.19,-2.49,9.33,-0.05,0.02,0.05,25.33,0,1000.00,*16
2443,1427.40,54.40,#,#,#,#,#,#,#,185.33,0.31,25.38,27.73,3.28,-2.69,9.21,-0.11,-0.09,0.19,25.47,0,1000.00,*B4
2444,1427.99,54.40,#,#,#,#,#,#,#,185.16,0.32,25.38,27.73,2.99,-3.20,9.32,-0.09,0.04,-0.06,25.38,0,1000.00,*A4
2445,1428.57,54.40,#,#,#,#,#,#,#,185.02,0.32,25.37,27.72,3.29,-3.30,9.28,-0.07,0.00,0.00,25.47,0,1000.00,*76
